source_file,duration_s,sr,active_s,n_cycles,n_validated,n_rejected,valley_med_cm,peak_med_cm,gap_med_cm,hub_x_cm,hub_y_cm,nose_deg,time_lying_s,time_sitting_s,time_standing_s,time_walking_s,distance_walked_m,n_steps_walking,n_walking_bouts,mean_stride_m,n_sts,s1_tilt_med_deg,s1_tilt_p90_deg
DATA_20260323_000000.BIN,2508.39,90.91,0.00,0,0,0,nan,nan,nan,0.006,-0.021,0.00,0.0,0.0,2508.4,0.0,0.0,0,0,0.000,0,0.02,0.04
DATA_20260323_004325.BIN,959.86,90.91,0.00,0,0,0,nan,nan,nan,0.031,0.152,0.00,0.0,0.0,959.9,0.0,0.0,0,0,0.000,0,0.05,0.07
DATA_20260323_010000.BIN,2746.93,90.91,0.00,0,0,0,nan,nan,nan,-0.045,0.028,0.00,0.0,0.0,2746.9,0.0,0.0,0,0,0.000,0,0.06,0.08
DATA_20260323_014644.BIN,766.37,90.91,0.00,0,0,0,nan,nan,nan,0.012,-0.022,0.00,0.0,0.0,766.4,0.0,0.0,0,0,0.000,0,0.02,0.03
DATA_20260323_020000.BIN,1094.87,90.91,0.00,0,0,0,nan,nan,nan,-0.006,0.005,0.00,0.0,0.0,1094.9,0.0,0.0,0,0,0.000,0,0.02,0.03
DATA_20260323_021847.BIN,1865.52,90.91,0.00,0,0,0,nan,nan,nan,0.075,-0.044,0.00,0.0,0.0,1865.5,0.0,0.0,0,0,0.000,0,0.09,0.11
DATA_20260323_025108.BIN,479.90,90.91,0.00,0,0,0,nan,nan,nan,-0.012,-0.015,0.00,0.0,0.0,479.9,0.0,0.0,0,0,0.000,0,0.01,0.02
DATA_20260323_030000.BIN,1331.84,90.91,0.00,0,0,0,nan,nan,nan,-0.012,0.008,0.00,0.0,0.0,1331.8,0.0,0.0,0,0,0.000,0,0.02,0.03
DATA_20260323_032445.BIN,1864.48,90.91,0.00,0,0,0,nan,nan,nan,0.003,-0.051,0.00,0.0,0.0,1864.5,0.0,0.0,0,0,0.000,0,0.04,0.06
DATA_20260323_040000.BIN,3543.19,90.91,0.00,0,0,0,nan,nan,nan,-0.085,0.018,0.00,0.0,0.0,3543.2,0.0,0.0,0,0,0.000,0,0.07,0.09
DATA_20260323_050000.BIN,149.22,90.91,0.00,0,0,0,nan,nan,nan,-0.012,-0.003,0.00,0.0,0.0,149.2,0.0,0.0,0,0,0.000,0,0.01,0.02
DATA_20260323_050249.BIN,1863.31,90.91,0.00,0,0,0,nan,nan,nan,-0.035,-0.038,0.00,0.0,0.0,1863.3,0.0,0.0,0,0,0.000,0,0.04,0.05
DATA_20260323_053756.BIN,1287.12,90.91,0.00,0,0,0,nan,nan,nan,0.014,-0.038,0.00,0.0,0.0,1287.1,0.0,0.0,0,0,0.000,0,0.05,0.07
DATA_20260323_060000.BIN,195.68,90.91,0.00,0,0,0,nan,nan,nan,-0.010,-0.009,0.00,0.0,0.0,195.7,0.0,0.0,0,0,0.000,0,0.01,0.02
DATA_20260323_060343.BIN,3330.10,90.91,3166.53,370,370,0,3.651,11.646,7.994,-0.387,-7.965,0.00,2286.4,642.5,217.1,184.1,1309.6,314,95,1.269,28,71.37,106.52
DATA_20260323_070000.BIN,3552.08,90.91,3473.45,302,302,0,5.677,19.854,14.177,-8.462,4.885,-105.31,2030.7,1011.2,264.8,245.4,1315.0,448,103,1.267,43,59.44,100.67
DATA_20260323_080000.BIN,3550.37,90.91,2884.31,295,295,0,4.832,20.270,15.438,22.417,-6.776,80.65,2461.4,840.3,84.2,164.4,794.6,297,65,1.261,23,77.66,101.70
DATA_20260323_090000.BIN,3553.12,90.91,3257.25,241,241,0,6.748,28.430,21.681,23.836,-12.709,96.19,2006.6,737.9,434.8,373.9,1792.4,661,115,1.268,35,62.26,104.17
DATA_20260323_100000.BIN,3547.62,90.91,2271.13,280,280,0,36.108,42.990,6.882,-34.370,19.481,-65.65,2528.5,777.2,151.7,90.3,605.6,165,54,1.267,15,86.73,115.37
